-0.044563994 0.046539094 0.013269095 -0.020998266
-0.04363321 -0.14877062 0.012849129 0.2758415
-0.046608623 0.046165682 0.018365959 -0.012761264
-0.04568531 0.24101949 0.018110733 -0.2995934
-0.040864922 0.045644138 0.012118866 -0.0012541616
-0.03995204 -0.1496495 0.012093782 0.29522765
-0.042945027 0.04529797 0.017998336 0.0063833115
-0.04203907 0.24015723 0.018126002 -0.28056702
-0.037235923 0.044781476 0.012514661 0.017777227
-0.036340296 0.23972175 0.012870206 -0.27093107
-0.03154586 0.044418518 0.007451585 0.02578325
-0.030657489 0.23943281 0.0079672495 -0.26453933
-0.025868833 0.044198062 0.0026764632 0.030645855
-0.024984872 -0.15096217 0.0032893803 0.32417202
-0.028004115 0.04411279 0.009772821 0.03252825
-0.02712186 0.23909324 0.010423386 -0.25705528
-0.022339994 0.04382404 0.00528228 0.038897015
-0.021463513 0.23886985 0.0060602203 -0.25211462
-0.016686117 0.043661885 0.0010179278 0.04247363
-0.01581288 0.23876922 0.0018674004 -0.24988796
-0.011037495 0.043620653 -0.0031303589 0.0433834
-0.010165081 0.23878735 -0.0022626908 -0.25028554
-0.0053893346 0.04369779 -0.0072684013 0.041682832
-0.0045153787 0.2389232 -0.0064347447 -0.25328445
0.0002630852 0.043893725 -0.011500434 0.037361912
0.0011409597 -0.15106143 -0.010753196 0.32639426
-0.001880269 0.04421195 -0.0042253104 0.030339738
-0.0009960299 0.23939423 -0.0036185158 -0.2636733
0.0037918547 0.044324122 -0.008891982 0.027866097
0.0046783374 -0.15066919 -0.00833466 0.3177303
0.0016649535 0.044570476 -0.0019800542 0.02243061
0.0025563631 0.23972076 -0.0015314422 -0.27087638
0.007350778 0.0446207 -0.00694897 0.02132312
0.008243192 0.23984161 -0.0065225074 -0.27354416
0.013040025 0.43505603 -0.0119933905 -0.5682771
0.021741144 0.24010433 -0.023358934 -0.27939662
0.026543232 0.045323256 -0.028946865 0.0058283927
0.027449697 -0.14937185 -0.028830297 0.28923953
0.02446226 0.046149097 -0.023045508 -0.01239496
0.025385242 0.24159384 -0.023293408 -0.31225902
0.030217119 0.046811346 -0.029538587 -0.02701217
0.031153345 -0.14787482 -0.03007883 0.2562066
0.028195849 0.047663376 -0.024954699 -0.04580986
0.029149117 -0.14709201 -0.025870895 0.23889636
0.026207276 -0.34183502 -0.021092968 0.5233079
0.019370576 -0.14642264 -0.010626811 0.22405367
0.016442124 0.04884957 -0.006145737 -0.07196233
0.017419115 -0.14618374 -0.0075849835 0.21877527
0.01449544 0.049045812 -0.003209478 -0.07629059
0.015476356 -0.14602998 -0.00473529 0.215378
0.012555757 0.049159348 -0.00042772983 -0.078794874
0.013538944 -0.14595647 -0.0020036274 0.21375307
0.010619814 0.049194068 0.0022714343 -0.07956121
0.011603695 -0.14596038 0.00068020995 0.21383749
0.008684488 0.04915185 0.0049569597 -0.07863079
0.009667525 0.24420239 0.003384344 -0.36974567
0.0145515725 0.04903252 -0.0040105693 -0.07599754
0.0155322235 -0.14603171 -0.00553052 0.21541734
0.012611589 0.04916887 -0.0012221732 -0.07900501
0.013594966 -0.14593554 -0.0028022733 0.21329206
0.010676255 0.049226362 0.001463568 -0.0802735
0.011660783 -0.14591654 -0.0001419021 0.21287082
0.008742452 0.04920744 0.0041155145 -0.079856865
0.009726601 -0.14597327 0.002518377 0.21412167
0.006807136 0.049112592 0.0068008103 -0.07776578
0.0077893874 -0.14610618 0.005245495 0.21705504
0.0048672636 0.048940383 0.009586596 -0.07396863
0.0058460715 -0.14631768 0.008107224 0.22172342
0.002919718 0.048687458 0.012541692 -0.06839117
0.003893467 -0.14661203 0.011173869 0.22822219
0.00096122624 0.048348464 0.015738312 -0.060915254
0.0019281956 0.24324127 0.014520007 -0.3485914
0.0067930208 0.047915842 0.00754818 -0.051365394
0.0077513377 -0.14731352 0.006520872 0.24368946
0.0048050676 0.047714684 0.011394661 -0.04692951
0.005759361 0.2426714 0.010456071 -0.33599564
0.01061279 0.04740222 0.003736158 -0.04003386
0.011560834 -0.1477731 0.0029354806 0.25382552
0.008605371 0.04730681 0.008011991 -0.037930064
0.009551507 0.24231295 0.00725339 -0.3280744
0.014397766 0.0470885 0.0006919017 -0.033112936
0.015339537 -0.14804336 2.9643004e-05 0.25978822
0.012378669 0.04707816 0.0052254074 -0.03288536
0.013320233 -0.14811833 0.0045677 0.26144165
0.010357866 0.046938118 0.009796533 -0.02979708
0.011296628 -0.14832294 0.009200592 0.26596057
0.008330169 0.046666496 0.014519803 -0.023806252
0.0092635 -0.14866064 0.014043678 0.27342224
0.0062902863 0.04625814 0.019512122 -0.014798396
0.007215449 -0.14913812 0.019216156 0.2839764
0.004232687 0.045704555 0.024895683 -0.002584447
0.0051467777 -0.14976543 0.024843995 0.29784825
0.0021514692 0.04499373 0.03080096 0.013103045
0.0030513438 0.23966072 0.03106302 -0.2697049
0.007844558 0.044109575 0.025668921 0.032611374
0.00872675 -0.1513709 0.026321148 0.3332813
0.005699332 0.04336673 0.032986775 0.04901359
0.0065666665 0.23800053 0.033967048 -0.23308194
0.011326677 0.042410124 0.02930541 0.07011884
0.012174879 0.23709995 0.030707786 -0.21317594
0.016916879 0.041552722 0.026444267 0.08903327
0.017747933 0.23628585 0.028224932 -0.19519058
0.02247365 0.040771764 0.02432112 0.10626076
0.023289084 0.23553689 0.026446335 -0.17865083
0.027999822 0.040046662 0.02287332 0.122256294
0.028800756 0.23483357 0.025318446 -0.16312346
0.033497427 0.039358493 0.022055976 0.137438
0.034284595 0.23415771 0.024804736 -0.14820582
0.03896775 0.038689494 0.021840619 0.15219815
0.039741542 0.23349202 0.024884583 -0.13351531
0.04441138 0.038022615 0.022214277 0.16691333
0.045171835 0.23281966 0.025552543 -0.11867969
0.049828228 0.42756635 0.02317895 -0.40319273
0.058379553 0.23212346 0.015115094 -0.10329315
0.063022025 0.036788195 0.013049232 0.19411995
0.063757785 0.23172107 0.01693163 -0.09441811
0.06839221 0.4265963 0.015043268 -0.3817114
0.07692414 0.23126402 0.0074090404 -0.08432356
0.08154941 0.42627898 0.0057225693 -0.37465975
0.09007499 0.23107621 -0.0017706256 -0.08017796
